,word,frequency
1457,Handwerk,2
1458,Adieu,2
1459,Bürde,2
1460,leiten,2
1461,Zimmer,2
1462,verdrüßlich,2
1463,Räth,2
1464,einmalen,2
1465,Höflichkeit,2
1466,Schlacht,2
1467,Theilnahme,2
1468,Erziehung,2
1469,Geständniß,2
1470,verhaßt,2
1471,angenehm,2
1472,anwenden,2
1473,Zeug,2
1474,einnehmen,2
1475,Giebt,2
1476,Master,2
1477,Quid,2
1478,Agis,2
1479,Liebs,2
1480,Cathrin,2
1481,bürgerlich,2
1482,antasten,2
1483,anhängig,2
1484,artig,2
1485,bedauren,2
1486,jezt,2
1487,säen,2
1488,Schloß,2
1489,Gieng,2
1490,eigentlich,2
1491,Warheit,2
1492,Zittre,2
1493,verhelfen,2
1494,empfehlen,2
1495,Besoldung,2
1496,Gretche,2
1497,antun,2
1498,Sosia,2
1499,Wacker,2
1500,Antheil,2
1501,Wittwer,2
1502,Jammerschad,2
1503,liebekrank,2
1504,bedienen,2
1505,mitleidvoll,2
1506,Jach,2
1507,Füssen,2
1508,He,2
1509,Schwein,2
1510,Angst,2
1511,Leutche,2
1512,genau,2
1513,Darben,2
1514,Unglückstag,2
1515,Grobheit,2
1516,ueber,2
1517,berichten,2
1518,segnen,2
1519,allezeit,2
1520,vortrefflich,2
1521,Liesche,2
1522,versäumen,2
1523,beweisen,2
1524,Verlegenheit,2
1525,müde,2
1526,Fried,2
1527,drin,2
